Iteration, Cost, Drag, Lift, Volume, Fx, Fy, Fz
2872,7.48875e-08,7.48875e-08,-9.55719e-12,0.0313182,7.48875e-08,-9.55719e-12,-5.35104e-26
2873,7.48683e-08,7.48683e-08,-9.63291e-12,0.0313182,7.48683e-08,-9.63291e-12,1.89086e-26
2874,7.48491e-08,7.48491e-08,-9.49063e-12,0.0313182,7.48491e-08,-9.49063e-12,-1.24541e-25
2875,7.48299e-08,7.48299e-08,-9.45352e-12,0.0313182,7.48299e-08,-9.45352e-12,-1.67773e-25
2876,7.48109e-08,7.48109e-08,-9.3807e-12,0.0313182,7.48109e-08,-9.3807e-12,-2.78457e-26
2877,7.47917e-08,7.47917e-08,-9.32089e-12,0.0313182,7.47917e-08,-9.32089e-12,-5.50316e-27
2878,7.47727e-08,7.47727e-08,-9.30045e-12,0.0313182,7.47727e-08,-9.30045e-12,2.01663e-25
2879,7.47536e-08,7.47536e-08,-9.31113e-12,0.0313182,7.47536e-08,-9.31113e-12,-2.93609e-26
2880,7.47347e-08,7.47347e-08,-9.20303e-12,0.0313182,7.47347e-08,-9.20303e-12,-8.52002e-26
2881,7.47157e-08,7.47157e-08,-9.2219e-12,0.0313182,7.47157e-08,-9.2219e-12,1.76373e-25
2882,7.46968e-08,7.46968e-08,-9.28476e-12,0.0313182,7.46968e-08,-9.28476e-12,-9.00186e-26
2883,7.46779e-08,7.46779e-08,-9.35956e-12,0.0313182,7.46779e-08,-9.35956e-12,1.81147e-25
2884,7.4659e-08,7.4659e-08,-9.24001e-12,0.0313182,7.4659e-08,-9.24001e-12,6.05101e-26
2885,7.46403e-08,7.46403e-08,-9.30033e-12,0.0313182,7.46403e-08,-9.30033e-12,8.81828e-26
2886,7.46216e-08,7.46216e-08,-9.42336e-12,0.0313182,7.46216e-08,-9.42336e-12,5.79506e-26
2887,7.46028e-08,7.46028e-08,-9.5781e-12,0.0313182,7.46028e-08,-9.5781e-12,-1.38484e-25
2888,7.45841e-08,7.45841e-08,-9.64035e-12,0.0313182,7.45841e-08,-9.64035e-12,-3.09869e-25
2889,7.45652e-08,7.45652e-08,-9.73119e-12,0.0313182,7.45652e-08,-9.73119e-12,-2.34303e-26
2890,7.45465e-08,7.45465e-08,-9.57627e-12,0.0313182,7.45465e-08,-9.57627e-12,1.10577e-25
2891,7.45277e-08,7.45277e-08,-9.45531e-12,0.0313182,7.45277e-08,-9.45531e-12,3.33591e-26
2892,7.4509e-08,7.4509e-08,-9.25825e-12,0.0313182,7.4509e-08,-9.25825e-12,-2.98183e-25
2893,7.44903e-08,7.44903e-08,-9.21995e-12,0.0313182,7.44903e-08,-9.21995e-12,1.22879e-26
2894,7.44718e-08,7.44718e-08,-8.80748e-12,0.0313182,7.44718e-08,-8.80748e-12,3.32301e-26
2895,7.44533e-08,7.44533e-08,-8.57577e-12,0.0313182,7.44533e-08,-8.57577e-12,-1.95179e-25
2896,7.44349e-08,7.44349e-08,-8.46883e-12,0.0313182,7.44349e-08,-8.46883e-12,4.65329e-26
2897,7.44165e-08,7.44165e-08,-8.46239e-12,0.0313182,7.44165e-08,-8.46239e-12,-3.58459e-26
2898,7.43981e-08,7.43981e-08,-8.39086e-12,0.0313182,7.43981e-08,-8.39086e-12,-1.96247e-25
2899,7.43797e-08,7.43797e-08,-8.42533e-12,0.0313182,7.43797e-08,-8.42533e-12,1.69451e-25
2900,7.43613e-08,7.43613e-08,-8.42541e-12,0.0313182,7.43613e-08,-8.42541e-12,9.58806e-26
2901,7.43428e-08,7.43428e-08,-8.53848e-12,0.0313182,7.43428e-08,-8.53848e-12,4.92116e-26
2902,7.43244e-08,7.43244e-08,-8.63166e-12,0.0313182,7.43244e-08,-8.63166e-12,1.72659e-26
2903,7.43059e-08,7.43059e-08,-8.68235e-12,0.0313182,7.43059e-08,-8.68235e-12,1.08809e-25
2904,7.42876e-08,7.42876e-08,-8.28376e-12,0.0313182,7.42876e-08,-8.28376e-12,6.95876e-26
2905,7.42692e-08,7.42692e-08,-8.11137e-12,0.0313182,7.42692e-08,-8.11137e-12,9.20069e-26
2906,7.42508e-08,7.42508e-08,-8.01754e-12,0.0313182,7.42508e-08,-8.01754e-12,6.73867e-26
2907,7.42325e-08,7.42325e-08,-8.20353e-12,0.0313182,7.42325e-08,-8.20353e-12,-5.44263e-27
2908,7.4214e-08,7.4214e-08,-8.20871e-12,0.0313182,7.4214e-08,-8.20871e-12,2.77822e-26
2909,7.41956e-08,7.41956e-08,-8.23083e-12,0.0313182,7.41956e-08,-8.23083e-12,-1.09507e-25
2910,7.41769e-08,7.41769e-08,-8.18065e-12,0.0313182,7.41769e-08,-8.18065e-12,-1.52834e-25
2911,7.41584e-08,7.41584e-08,-8.12423e-12,0.0313182,7.41584e-08,-8.12423e-12,-5.06051e-26
2912,7.41396e-08,7.41396e-08,-8.14645e-12,0.0313182,7.41396e-08,-8.14645e-12,1.0398e-25
2913,7.41209e-08,7.41209e-08,-8.32562e-12,0.0313182,7.41209e-08,-8.32562e-12,3.14435e-25
2914,7.41024e-08,7.41024e-08,-8.53985e-12,0.0313182,7.41024e-08,-8.53985e-12,-2.08907e-26
2915,7.40826e-08,7.40826e-08,-8.68095e-12,0.0313182,7.40826e-08,-8.68095e-12,5.11865e-26
2916,7.40628e-08,7.40628e-08,-8.83994e-12,0.0313182,7.40628e-08,-8.83994e-12,1.77097e-25
2917,7.40432e-08,7.40432e-08,-8.84908e-12,0.0313182,7.40432e-08,-8.84908e-12,2.3079e-25
2918,7.40242e-08,7.40242e-08,-8.65925e-12,0.0313182,7.40242e-08,-8.65925e-12,-6.83553e-26
2919,7.40053e-08,7.40053e-08,-8.55042e-12,0.0313182,7.40053e-08,-8.55042e-12,4.71941e-25
2920,7.39866e-08,7.39866e-08,-8.59857e-12,0.0313182,7.39866e-08,-8.59857e-12,3.06161e-26
2921,7.39679e-08,7.39679e-08,-8.70531e-12,0.0313182,7.39679e-08,-8.70531e-12,-1.00814e-25
2922,7.39494e-08,7.39494e-08,-8.78478e-12,0.0313182,7.39494e-08,-8.78478e-12,7.08372e-26
2923,7.39309e-08,7.39309e-08,-8.76042e-12,0.0313182,7.39309e-08,-8.76042e-12,-2.1104e-25
2924,7.39125e-08,7.39125e-08,-8.72417e-12,0.0313182,7.39125e-08,-8.72417e-12,-1.80029e-25
2925,7.38941e-08,7.38941e-08,-8.70337e-12,0.0313182,7.38941e-08,-8.70337e-12,6.42889e-27
2926,7.38758e-08,7.38758e-08,-8.63245e-12,0.0313182,7.38758e-08,-8.63245e-12,-2.17087e-25
2927,7.38576e-08,7.38576e-08,-8.61648e-12,0.0313182,7.38576e-08,-8.61648e-12,4.59424e-26
2928,7.38394e-08,7.38394e-08,-8.61913e-12,0.0313182,7.38394e-08,-8.61913e-12,1.03676e-25
2929,7.38215e-08,7.38215e-08,-8.35774e-12,0.0313182,7.38215e-08,-8.35774e-12,-1.37986e-25
2930,7.38033e-08,7.38033e-08,-8.10861e-12,0.0313182,7.38033e-08,-8.10861e-12,2.50016e-25
2931,7.37851e-08,7.37851e-08,-8.1323e-12,0.0313182,7.37851e-08,-8.1323e-12,2.64743e-28
2932,7.3767e-08,7.3767e-08,-8.15366e-12,0.0313182,7.3767e-08,-8.15366e-12,2.36797e-26
2933,7.37487e-08,7.37487e-08,-8.16281e-12,0.0313182,7.37487e-08,-8.16281e-12,8.87916e-26
2934,7.37304e-08,7.37304e-08,-7.95189e-12,0.0313182,7.37304e-08,-7.95189e-12,-1.26052e-25
2935,7.37121e-08,7.37121e-08,-7.81275e-12,0.0313182,7.37121e-08,-7.81275e-12,3.31326e-27
2936,7.36938e-08,7.36938e-08,-7.75089e-12,0.0313182,7.36938e-08,-7.75089e-12,4.72376e-26
2937,7.36757e-08,7.36757e-08,-7.76291e-12,0.0313182,7.36757e-08,-7.76291e-12,-4.87529e-26
2938,7.36578e-08,7.36578e-08,-7.82746e-12,0.0313182,7.36578e-08,-7.82746e-12,1.81527e-26
2939,7.36398e-08,7.36398e-08,-7.89068e-12,0.0313182,7.36398e-08,-7.89068e-12,-1.07575e-25
2940,7.36219e-08,7.36219e-08,-7.97275e-12,0.0313182,7.36219e-08,-7.97275e-12,1.60114e-25
2941,7.3604e-08,7.3604e-08,-8.01827e-12,0.0313182,7.3604e-08,-8.01827e-12,-2.99903e-25
2942,7.3586e-08,7.3586e-08,-8.08129e-12,0.0313182,7.3586e-08,-8.08129e-12,1.87256e-25
2943,7.35681e-08,7.35681e-08,-8.3207e-12,0.0313182,7.35681e-08,-8.3207e-12,2.42829e-25
2944,7.35503e-08,7.35503e-08,-8.43488e-12,0.0313182,7.35503e-08,-8.43488e-12,1.28899e-25
2945,7.35324e-08,7.35324e-08,-8.29952e-12,0.0313182,7.35324e-08,-8.29952e-12,-1.01877e-25
2946,7.35146e-08,7.35146e-08,-8.26608e-12,0.0313182,7.35146e-08,-8.26608e-12,-1.50407e-25
2947,7.34968e-08,7.34968e-08,-8.23609e-12,0.0313182,7.34968e-08,-8.23609e-12,-3.59047e-26
2948,7.34789e-08,7.34789e-08,-8.17518e-12,0.0313182,7.34789e-08,-8.17518e-12,-1.72547e-25
2949,7.34608e-08,7.34608e-08,-8.14886e-12,0.0313182,7.34608e-08,-8.14886e-12,-1.20559e-25
2950,7.34427e-08,7.34427e-08,-7.81805e-12,0.0313182,7.34427e-08,-7.81805e-12,2.9596e-26
2951,7.34247e-08,7.34247e-08,-8.03158e-12,0.0313182,7.34247e-08,-8.03158e-12,-1.32929e-25
2952,7.34066e-08,7.34066e-08,-8.17737e-12,0.0313182,7.34066e-08,-8.17737e-12,-3.66679e-25
2953,7.33886e-08,7.33886e-08,-8.27497e-12,0.0313182,7.33886e-08,-8.27497e-12,9.85328e-27
2954,7.33706e-08,7.33706e-08,-8.54953e-12,0.0313182,7.33706e-08,-8.54953e-12,1.76433e-25
2955,7.33526e-08,7.33526e-08,-8.70604e-12,0.0313182,7.33526e-08,-8.70604e-12,-1.3542e-25
2956,7.33347e-08,7.33347e-08,-8.83836e-12,0.0313182,7.33347e-08,-8.83836e-12,-2.11341e-25
2957,7.33168e-08,7.33168e-08,-8.94177e-12,0.0313182,7.33168e-08,-8.94177e-12,-7.89723e-26
2958,7.32988e-08,7.32988e-08,-8.97995e-12,0.0313182,7.32988e-08,-8.97995e-12,4.11753e-25
2959,7.3281e-08,7.3281e-08,-9.05431e-12,0.0313182,7.3281e-08,-9.05431e-12,-8.51291e-26
2960,7.32634e-08,7.32634e-08,-9.09763e-12,0.0313182,7.32634e-08,-9.09763e-12,2.55841e-25
2961,7.32457e-08,7.32457e-08,-9.14875e-12,0.0313182,7.32457e-08,-9.14875e-12,-7.41452e-26
2962,7.32281e-08,7.32281e-08,-9.03211e-12,0.0313182,7.32281e-08,-9.03211e-12,-2.20682e-25
2963,7.32104e-08,7.32104e-08,-8.87041e-12,0.0313182,7.32104e-08,-8.87041e-12,1.78085e-25
2964,7.31928e-08,7.31928e-08,-8.75528e-12,0.0313182,7.31928e-08,-8.75528e-12,2.89442e-26
2965,7.31751e-08,7.31751e-08,-8.63715e-12,0.0313182,7.31751e-08,-8.63715e-12,-5.55453e-25
2966,7.31574e-08,7.31574e-08,-8.562e-12,0.0313182,7.31574e-08,-8.562e-12,-4.47036e-27
2967,7.31395e-08,7.31395e-08,-8.50904e-12,0.0313182,7.31395e-08,-8.50904e-12,5.69659e-26
2968,7.31217e-08,7.31217e-08,-8.46057e-12,0.0313182,7.31217e-08,-8.46057e-12,-4.39124e-26
2969,7.3104e-08,7.3104e-08,-8.31688e-12,0.0313182,7.3104e-08,-8.31688e-12,-6.38538e-26
2970,7.30862e-08,7.30862e-08,-8.2961e-12,0.0313182,7.30862e-08,-8.2961e-12,-3.17632e-26
2971,7.30685e-08,7.30685e-08,-8.36744e-12,0.0313182,7.30685e-08,-8.36744e-12,-2.67295e-25
2972,7.30509e-08,7.30509e-08,-8.50269e-12,0.0313182,7.30509e-08,-8.50269e-12,-1.43066e-25
2973,7.30335e-08,7.30335e-08,-8.5632e-12,0.0313182,7.30335e-08,-8.5632e-12,-6.71121e-26
2974,7.30161e-08,7.30161e-08,-8.38627e-12,0.0313182,7.30161e-08,-8.38627e-12,-1.18423e-25
2975,7.29988e-08,7.29988e-08,-8.37455e-12,0.0313182,7.29988e-08,-8.37455e-12,1.40214e-26
2976,7.29812e-08,7.29812e-08,-8.30096e-12,0.0313182,7.29812e-08,-8.30096e-12,-1.31389e-25
2977,7.29636e-08,7.29636e-08,-8.19878e-12,0.0313182,7.29636e-08,-8.19878e-12,-2.13145e-25
2978,7.29459e-08,7.29459e-08,-7.88386e-12,0.0313182,7.29459e-08,-7.88386e-12,-1.41572e-25
2979,7.2928e-08,7.2928e-08,-7.85817e-12,0.0313182,7.2928e-08,-7.85817e-12,2.33823e-25
2980,7.29104e-08,7.29104e-08,-7.93094e-12,0.0313182,7.29104e-08,-7.93094e-12,2.04849e-25
2981,7.28927e-08,7.28927e-08,-7.96648e-12,0.0313182,7.28927e-08,-7.96648e-12,1.69417e-26
2982,7.28752e-08,7.28752e-08,-7.96894e-12,0.0313182,7.28752e-08,-7.96894e-12,-1.24567e-25
2983,7.28579e-08,7.28579e-08,-7.84736e-12,0.0313182,7.28579e-08,-7.84736e-12,1.86771e-25
2984,7.28406e-08,7.28406e-08,-7.82864e-12,0.0313182,7.28406e-08,-7.82864e-12,-1.87657e-25
2985,7.28232e-08,7.28232e-08,-7.85213e-12,0.0313182,7.28232e-08,-7.85213e-12,-1.67262e-25
2986,7.28059e-08,7.28059e-08,-7.74647e-12,0.0313182,7.28059e-08,-7.74647e-12,-1.4746e-28
2987,7.27886e-08,7.27886e-08,-7.66641e-12,0.0313182,7.27886e-08,-7.66641e-12,-1.86305e-25
2988,7.27714e-08,7.27714e-08,-7.60903e-12,0.0313182,7.27714e-08,-7.60903e-12,6.13017e-26
2989,7.27541e-08,7.27541e-08,-7.65701e-12,0.0313182,7.27541e-08,-7.65701e-12,1.5601e-25
2990,7.27367e-08,7.27367e-08,-7.67977e-12,0.0313182,7.27367e-08,-7.67977e-12,-3.68794e-26
2991,7.27193e-08,7.27193e-08,-7.77121e-12,0.0313182,7.27193e-08,-7.77121e-12,-1.07948e-25
2992,7.27002e-08,7.27002e-08,-7.87859e-12,0.0313182,7.27002e-08,-7.87859e-12,2.46421e-25
2993,7.26821e-08,7.26821e-08,-7.9037e-12,0.0313182,7.26821e-08,-7.9037e-12,1.86151e-25
2994,7.26644e-08,7.26644e-08,-7.93022e-12,0.0313182,7.26644e-08,-7.93022e-12,1.24898e-25
2995,7.26469e-08,7.26469e-08,-7.93581e-12,0.0313182,7.26469e-08,-7.93581e-12,-2.34313e-25
2996,7.26296e-08,7.26296e-08,-7.85619e-12,0.0313182,7.26296e-08,-7.85619e-12,-1.75803e-25
2997,7.26123e-08,7.26123e-08,-7.71348e-12,0.0313182,7.26123e-08,-7.71348e-12,-8.15769e-28
2998,7.2595e-08,7.2595e-08,-7.52331e-12,0.0313182,7.2595e-08,-7.52331e-12,-2.93339e-25
2999,7.25776e-08,7.25776e-08,-7.56484e-12,0.0313182,7.25776e-08,-7.56484e-12,1.0557e-25
3000,7.25601e-08,7.25601e-08,-7.66452e-12,0.0313182,7.25601e-08,-7.66452e-12,2.59309e-25
3001,7.25427e-08,7.25427e-08,-7.75255e-12,0.0313182,7.25427e-08,-7.75255e-12,-1.28897e-25
3002,7.25257e-08,7.25257e-08,-7.67574e-12,0.0313182,7.25257e-08,-7.67574e-12,3.21098e-26
3003,7.25085e-08,7.25085e-08,-7.68196e-12,0.0313182,7.25085e-08,-7.68196e-12,1.05084e-25
3004,7.24915e-08,7.24915e-08,-7.73215e-12,0.0313182,7.24915e-08,-7.73215e-12,-1.41694e-25
3005,7.24745e-08,7.24745e-08,-7.90177e-12,0.0313182,7.24745e-08,-7.90177e-12,1.27717e-26
3006,7.24577e-08,7.24577e-08,-7.98412e-12,0.0313182,7.24577e-08,-7.98412e-12,1.58169e-25
3007,7.24409e-08,7.24409e-08,-7.97019e-12,0.0313182,7.24409e-08,-7.97019e-12,-1.14256e-25
3008,7.24242e-08,7.24242e-08,-7.92835e-12,0.0313182,7.24242e-08,-7.92835e-12,-1.53703e-25
3009,7.24075e-08,7.24075e-08,-8.01714e-12,0.0313182,7.24075e-08,-8.01714e-12,2.42911e-25
3010,7.23908e-08,7.23908e-08,-8.05321e-12,0.0313182,7.23908e-08,-8.05321e-12,-1.58422e-25
3011,7.23741e-08,7.23741e-08,-8.15049e-12,0.0313182,7.23741e-08,-8.15049e-12,-2.05377e-25
3012,7.23574e-08,7.23574e-08,-8.1537e-12,0.0313182,7.23574e-08,-8.1537e-12,1.89484e-25
3013,7.23406e-08,7.23406e-08,-8.16949e-12,0.0313182,7.23406e-08,-8.16949e-12,2.80999e-26
3014,7.23239e-08,7.23239e-08,-8.13824e-12,0.0313182,7.23239e-08,-8.13824e-12,8.48857e-26
3015,7.2307e-08,7.2307e-08,-8.11794e-12,0.0313182,7.2307e-08,-8.11794e-12,-1.37942e-25
3016,7.22902e-08,7.22902e-08,-8.06162e-12,0.0313182,7.22902e-08,-8.06162e-12,6.31816e-26
3017,7.22734e-08,7.22734e-08,-8.06139e-12,0.0313182,7.22734e-08,-8.06139e-12,-2.90025e-25
3018,7.22566e-08,7.22566e-08,-8.01574e-12,0.0313182,7.22566e-08,-8.01574e-12,-3.09902e-26
3019,7.22399e-08,7.22399e-08,-8.03981e-12,0.0313182,7.22399e-08,-8.03981e-12,2.44766e-26
3020,7.22232e-08,7.22232e-08,-8.08409e-12,0.0313182,7.22232e-08,-8.08409e-12,-2.7133e-26
3021,7.22066e-08,7.22066e-08,-8.12974e-12,0.0313182,7.22066e-08,-8.12974e-12,7.39043e-26
3022,7.219e-08,7.219e-08,-8.21964e-12,0.0313182,7.219e-08,-8.21964e-12,2.09764e-25
3023,7.21735e-08,7.21735e-08,-8.24891e-12,0.0313182,7.21735e-08,-8.24891e-12,-3.00385e-26
3024,7.2157e-08,7.2157e-08,-8.19392e-12,0.0313182,7.2157e-08,-8.19392e-12,8.36748e-27
3025,7.21405e-08,7.21405e-08,-8.18956e-12,0.0313182,7.21405e-08,-8.18956e-12,-3.63876e-26
3026,7.2124e-08,7.2124e-08,-7.91442e-12,0.0313182,7.2124e-08,-7.91442e-12,3.24228e-25
3027,7.21073e-08,7.21073e-08,-7.87678e-12,0.0313182,7.21073e-08,-7.87678e-12,-2.21638e-25
3028,7.20904e-08,7.20904e-08,-8.03692e-12,0.0313182,7.20904e-08,-8.03692e-12,2.52638e-25
3029,7.20738e-08,7.20738e-08,-8.21601e-12,0.0313182,7.20738e-08,-8.21601e-12,3.86076e-26
3030,7.20574e-08,7.20574e-08,-8.33726e-12,0.0313182,7.20574e-08,-8.33726e-12,3.2702e-25
3031,7.20409e-08,7.20409e-08,-8.48064e-12,0.0313182,7.20409e-08,-8.48064e-12,4.21024e-26
3032,7.20244e-08,7.20244e-08,-8.56238e-12,0.0313182,7.20244e-08,-8.56238e-12,-6.64513e-26
3033,7.20079e-08,7.20079e-08,-8.62493e-12,0.0313182,7.20079e-08,-8.62493e-12,9.95692e-26
3034,7.19916e-08,7.19916e-08,-8.60228e-12,0.0313182,7.19916e-08,-8.60228e-12,2.27983e-25
3035,7.19753e-08,7.19753e-08,-8.5008e-12,0.0313182,7.19753e-08,-8.5008e-12,1.98196e-25
3036,7.1959e-08,7.1959e-08,-8.37483e-12,0.0313182,7.1959e-08,-8.37483e-12,-4.62563e-26
3037,7.19428e-08,7.19428e-08,-8.33427e-12,0.0313182,7.19428e-08,-8.33427e-12,-2.51552e-25
3038,7.19263e-08,7.19263e-08,-8.11566e-12,0.0313182,7.19263e-08,-8.11566e-12,-7.7285e-26
3039,7.19101e-08,7.19101e-08,-8.07756e-12,0.0313182,7.19101e-08,-8.07756e-12,-3.118e-25
3040,7.1894e-08,7.1894e-08,-7.98515e-12,0.0313182,7.1894e-08,-7.98515e-12,1.00984e-25
3041,7.18777e-08,7.18777e-08,-7.89209e-12,0.0313182,7.18777e-08,-7.89209e-12,9.83408e-26
3042,7.18615e-08,7.18615e-08,-7.58686e-12,0.0313182,7.18615e-08,-7.58686e-12,1.88252e-25
3043,7.18454e-08,7.18454e-08,-7.47526e-12,0.0313182,7.18454e-08,-7.47526e-12,2.62074e-25
3044,7.18292e-08,7.18292e-08,-7.50354e-12,0.0313182,7.18292e-08,-7.50354e-12,6.87644e-26
3045,7.1813e-08,7.1813e-08,-7.58203e-12,0.0313182,7.1813e-08,-7.58203e-12,3.67824e-25
3046,7.17969e-08,7.17969e-08,-7.59227e-12,0.0313182,7.17969e-08,-7.59227e-12,-1.63087e-25
3047,7.17809e-08,7.17809e-08,-7.77458e-12,0.0313182,7.17809e-08,-7.77458e-12,2.99257e-25
3048,7.17649e-08,7.17649e-08,-7.72635e-12,0.0313182,7.17649e-08,-7.72635e-12,1.52707e-26
3049,7.17487e-08,7.17487e-08,-7.9783e-12,0.0313183,7.17487e-08,-7.9783e-12,3.12145e-25
3050,7.17329e-08,7.17329e-08,-7.88252e-12,0.0313183,7.17329e-08,-7.88252e-12,3.44469e-25
3051,7.1717e-08,7.1717e-08,-7.79147e-12,0.0313183,7.1717e-08,-7.79147e-12,9.11622e-26
3052,7.17011e-08,7.17011e-08,-7.76193e-12,0.0313183,7.17011e-08,-7.76193e-12,8.44069e-26
3053,7.16851e-08,7.16851e-08,-7.81783e-12,0.0313183,7.16851e-08,-7.81783e-12,2.70932e-25
3054,7.16691e-08,7.16691e-08,-7.85148e-12,0.0313183,7.16691e-08,-7.85148e-12,4.61113e-26
3055,7.1653e-08,7.1653e-08,-7.85826e-12,0.0313183,7.1653e-08,-7.85826e-12,-4.92137e-26
3056,7.1637e-08,7.1637e-08,-7.94136e-12,0.0313183,7.1637e-08,-7.94136e-12,4.55473e-25
3057,7.16211e-08,7.16211e-08,-8.01882e-12,0.0313183,7.16211e-08,-8.01882e-12,-8.0029e-26
3058,7.16051e-08,7.16051e-08,-7.99524e-12,0.0313183,7.16051e-08,-7.99524e-12,1.18962e-25
3059,7.15893e-08,7.15893e-08,-7.80813e-12,0.0313183,7.15893e-08,-7.80813e-12,-4.93525e-26
3060,7.15734e-08,7.15734e-08,-7.68231e-12,0.0313183,7.15734e-08,-7.68231e-12,9.05162e-26
3061,7.15574e-08,7.15574e-08,-7.61091e-12,0.0313183,7.15574e-08,-7.61091e-12,-1.06192e-25
3062,7.15415e-08,7.15415e-08,-7.87162e-12,0.0313183,7.15415e-08,-7.87162e-12,-7.32672e-26
3063,7.15258e-08,7.15258e-08,-8.10052e-12,0.0313183,7.15258e-08,-8.10052e-12,-3.53161e-26
3064,7.15101e-08,7.15101e-08,-8.28221e-12,0.0313183,7.15101e-08,-8.28221e-12,-4.93622e-26
3065,7.14945e-08,7.14945e-08,-8.48302e-12,0.0313183,7.14945e-08,-8.48302e-12,-6.68551e-26
3066,7.14788e-08,7.14788e-08,-8.30676e-12,0.0313183,7.14788e-08,-8.30676e-12,3.77136e-25
3067,7.14629e-08,7.14629e-08,-8.10502e-12,0.0313183,7.14629e-08,-8.10502e-12,4.30088e-26
3068,7.14471e-08,7.14471e-08,-7.87753e-12,0.0313183,7.14471e-08,-7.87753e-12,2.86347e-26
3069,7.14313e-08,7.14313e-08,-7.87042e-12,0.0313183,7.14313e-08,-7.87042e-12,-1.34724e-25
3070,7.14156e-08,7.14156e-08,-7.86087e-12,0.0313183,7.14156e-08,-7.86087e-12,-1.4766e-25
3071,7.13998e-08,7.13998e-08,-7.89725e-12,0.0313183,7.13998e-08,-7.89725e-12,5.51542e-25
3072,7.13841e-08,7.13841e-08,-7.90781e-12,0.0313183,7.13841e-08,-7.90781e-12,-1.01233e-26
3073,7.13683e-08,7.13683e-08,-7.91464e-12,0.0313183,7.13683e-08,-7.91464e-12,1.97288e-25
3074,7.13526e-08,7.13526e-08,-7.89022e-12,0.0313183,7.13526e-08,-7.89022e-12,1.19677e-26
3075,7.13369e-08,7.13369e-08,-7.8845e-12,0.0313183,7.13369e-08,-7.8845e-12,-3.33581e-25
3076,7.13211e-08,7.13211e-08,-7.82226e-12,0.0313183,7.13211e-08,-7.82226e-12,1.91634e-25
3077,7.13054e-08,7.13054e-08,-7.82168e-12,0.0313183,7.13054e-08,-7.82168e-12,-1.11127e-25
3078,7.12897e-08,7.12897e-08,-7.79327e-12,0.0313183,7.12897e-08,-7.79327e-12,-2.50185e-25
3079,7.1274e-08,7.1274e-08,-7.77546e-12,0.0313183,7.1274e-08,-7.77546e-12,-4.24051e-25
3080,7.12581e-08,7.12581e-08,-7.81383e-12,0.0313183,7.12581e-08,-7.81383e-12,5.2264e-26
3081,7.12422e-08,7.12422e-08,-7.79888e-12,0.0313183,7.12422e-08,-7.79888e-12,-1.50922e-25
3082,7.12264e-08,7.12264e-08,-7.72198e-12,0.0313183,7.12264e-08,-7.72198e-12,1.77757e-25
3083,7.12105e-08,7.12105e-08,-7.77002e-12,0.0313183,7.12105e-08,-7.77002e-12,-2.51268e-25
3084,7.11945e-08,7.11945e-08,-7.72573e-12,0.0313183,7.11945e-08,-7.72573e-12,-6.00417e-26
3085,7.11783e-08,7.11783e-08,-7.94977e-12,0.0313183,7.11783e-08,-7.94977e-12,3.48506e-26
3086,7.1162e-08,7.1162e-08,-7.80888e-12,0.0313183,7.1162e-08,-7.80888e-12,1.11724e-26
3087,7.11465e-08,7.11465e-08,-7.81968e-12,0.0313183,7.11465e-08,-7.81968e-12,5.75817e-26
3088,7.11307e-08,7.11307e-08,-7.77668e-12,0.0313183,7.11307e-08,-7.77668e-12,-3.73698e-25
3089,7.1115e-08,7.1115e-08,-7.62565e-12,0.0313183,7.1115e-08,-7.62565e-12,-2.6005e-26
3090,7.10994e-08,7.10994e-08,-7.59492e-12,0.0313183,7.10994e-08,-7.59492e-12,1.9216e-26
3091,7.10838e-08,7.10838e-08,-7.57669e-12,0.0313183,7.10838e-08,-7.57669e-12,9.03026e-26
3092,7.10683e-08,7.10683e-08,-7.55532e-12,0.0313183,7.10683e-08,-7.55532e-12,2.18425e-25
3093,7.10528e-08,7.10528e-08,-7.55094e-12,0.0313183,7.10528e-08,-7.55094e-12,-1.53956e-25
3094,7.10372e-08,7.10372e-08,-7.59485e-12,0.0313183,7.10372e-08,-7.59485e-12,-2.76917e-25
3095,7.10217e-08,7.10217e-08,-7.65951e-12,0.0313183,7.10217e-08,-7.65951e-12,-3.01852e-26
3096,7.10065e-08,7.10065e-08,-7.62078e-12,0.0313183,7.10065e-08,-7.62078e-12,-3.584e-25
3097,7.09912e-08,7.09912e-08,-7.53357e-12,0.0313183,7.09912e-08,-7.53357e-12,-8.8278e-26
3098,7.09758e-08,7.09758e-08,-7.50113e-12,0.0313183,7.09758e-08,-7.50113e-12,4.51986e-26
3099,7.09607e-08,7.09607e-08,-7.56002e-12,0.0313183,7.09607e-08,-7.56002e-12,-2.84382e-27
3100,7.09449e-08,7.09449e-08,-7.72263e-12,0.0313183,7.09449e-08,-7.72263e-12,6.92477e-26
3101,7.09291e-08,7.09291e-08,-7.78e-12,0.0313183,7.09291e-08,-7.78e-12,1.81709e-25
3102,7.09132e-08,7.09132e-08,-7.82309e-12,0.0313183,7.09132e-08,-7.82309e-12,-3.83165e-26
3103,7.08975e-08,7.08975e-08,-7.87587e-12,0.0313183,7.08975e-08,-7.87587e-12,-1.63146e-25
3104,7.08818e-08,7.08818e-08,-7.95078e-12,0.0313183,7.08818e-08,-7.95078e-12,2.23746e-25
3105,7.08663e-08,7.08663e-08,-7.93478e-12,0.0313183,7.08663e-08,-7.93478e-12,-3.70323e-26
